city,state,country,greenspacearea_km2,adjusted_obesity_rate,adjusted_smoking_rate,adjusted_exercising_rate,adjusted_chronic_rate,adjusted_life_expectancy,population_city,population_state
Kittery,Maine,United States,1.58,0.2395959223971536,0.11581676007113165,0.37423290597984415,0.13608469308357968,0.5631589958458776,10103.0,1395722
Glenwood Springs,Colorado,United States,7.07,0.04295963835640677,0.01873040232339335,0.10172842362797123,0.025432105906992807,0.134549587332266,10100.0,5877610
Cairo,Georgia,United States,257.94,0.03385250843055456,0.01171113805165131,0.04492319362000619,0.015919828288963496,0.06916890911756554,10091.0,11029227
Quartz Hill,California,United States,8.56,0.007275747357391505,0.002563341595664623,0.014189001963880942,0.003754389205771417,0.020454948086616687,10089.0,38965193
Brandywine,Maryland,United States,231.77,0.05419221510834589,0.0159964972307768,0.08438968437052659,0.025627041481958747,0.1253603048289447,10088.0,6180253
Cambridge,Ohio,United States,13.1,0.03260790934278867,0.01514855630885458,0.041765511179214884,0.01737376797004226,0.06444555311055084,10087.0,11785935
Littleton,Massachusetts,United States,25.79,0.03917571331101113,0.015411034280434523,0.07691114304441156,0.023044537241771253,0.11378240263124556,10084.0,7001399
Spanish Fort,Alabama,United States,243.67,0.07559583421096108,0.03197526146782166,0.09059657415882803,0.04441008537197453,0.1444808110768238,10083.0,5108468
Cody,Wyoming,United States,0.5,0.5920283465483677,0.2744387962133833,0.9458645303454971,0.2796168867079754,1.316961015791267,10081.0,584057
Rio Vista,California,United States,66.45,0.007264930010740612,0.0025595305020046995,0.014167906213116921,0.003748807300915974,0.02042453632912841,10074.0,38965193
La Grange,Kentucky,United States,64.55,0.08390171876608706,0.03916897215605125,0.08212131094081199,0.049851419107701585,0.16357496894714585,10073.0,4526154
San Elizario,Texas,United States,8.61,0.011721878887796439,0.003962325257846683,0.016311572311468847,0.005481216606687912,0.025259823518772605,10072.0,30503301
Atoka,Tennessee,United States,214.95,0.05496717949048963,0.027130330236951182,0.0674019141824256,0.03221726715637953,0.1042822068482811,10070.0,7126489
Howell,Michigan,United States,116.21,0.03460221867300252,0.016047405761392474,0.05195347615250813,0.01925688691367097,0.07622517736661426,10067.0,10037261
Struthers,Ohio,United States,13.5,0.03252386000771258,0.015109509767362538,0.041657857437700105,0.017328985778387547,0.06427943985776266,10061.0,11785935
Clinton,Tennessee,United States,205.22,0.05491259440658646,0.027103388498880724,0.06733498080190681,0.03218527384242086,0.10417864954257278,10060.0,7126489
Scenic Oaks,Texas,United States,51.64,0.011706749377714891,0.003957211057255738,0.016290518852369453,0.005474141962537104,0.025227220490005326,10059.0,30503301
Francisville,Kentucky,United States,240.52,0.08366016710876387,0.039056205334595334,0.08188488504810043,0.04970789769857587,0.1631040393234521,10044.0,4526154
Elgin,Texas,United States,41.12,0.011688128442229908,0.00395091665652842,0.01626460690270866,0.005465434708197647,0.025187093685368676,10043.0,30503301
Glocester,Rhode Island,United States,92.19,0.2821276650102832,0.11266786622163907,0.45708345727315364,0.15297181836596524,0.7163111494741606,10039.0,1095962
Cross Lanes,West Virginia,United States,99.77,0.2324861545101863,0.12644978647749158,0.2784163460109792,0.144595047317311,0.4128046841058918,10037.0,1770071
Red Hook,New York,United States,15.29,0.01542586827512404,0.005893604158269982,0.025983107028198966,0.008046050894333802,0.03982026461718066,10030.0,19571216
Harrisonville,Missouri,United States,172.38,0.05888709064135893,0.028796434434510687,0.07296175241552989,0.0284728789914263,0.12149506887818834,10024.0,6196156
Reedsburg,Wisconsin,United States,91.54,0.06390106167277539,0.0254248255992475,0.09322436053057416,0.028814802345813833,0.13170059660410205,10019.0,5910955
Vernon,Texas,United States,42.03,0.011659033230534624,0.003941081655391985,0.016224119481363673,0.005451829623292247,0.02512439555312391,10018.0,30503301
Chesapeake Ranch Estates,Maryland,United States,111.45,0.05380006287768478,0.015880741451846713,0.0837790135775995,0.025441595999387077,0.12445315750018647,10015.0,6180253
Mayfield,Kentucky,United States,167.98,0.08338529798146507,0.03892788446880067,0.08161584868742866,0.049544580233019025,0.1625681538895937,10011.0,4526154
Fort Meade,Maryland,United States,202.5,0.0537785750842239,0.015874398669439585,0.08374555216428843,0.02543143460308178,0.12440345079724083,10011.0,6180253
North Versailles,Pennsylvania,United States,0.1,0.025794026902216324,0.01204750957109505,0.03923163373151465,0.014287110709311436,0.059310816350006394,10010.0,12961683
Lowell,Arkansas,United States,1.57,0.12197512690156767,0.06490120388612824,0.15263197697843225,0.07305462145976245,0.24068888677368167,10005.0,3067732
Marshall,Pennsylvania,United States,254.48,0.02574249038492918,0.012023438622901055,0.0391532488489342,0.014258565033568558,0.05919231322043596,9990.0,12961683
Kinnelon,New Jersey,United States,104.63,0.03127731924375845,0.011500595048392282,0.054906597055781846,0.01440261435966884,0.08329870245330859,9986.0,9290841
Brentwood,Pennsylvania,United States,27.39,0.02572187577801432,0.012013810243623455,0.03912189489590202,0.014247146763271405,0.05914491196860778,9982.0,12961683
Independence,Oregon,United States,169.91,0.07285301644699077,0.030178595809756698,0.13391751890579534,0.041024028678888005,0.18578698045381467,9981.0,4233358
Conway,New Hampshire,United States,239.29,0.21498900898253562,0.08186667560593244,0.40363830494403213,0.12173218720534303,0.5623884672059707,9981.0,1402054
Cape Canaveral,Florida,United States,63.09,0.013947716672167007,0.005296601267911521,0.023967120737299633,0.007282826743378342,0.034207216521928575,9980.0,22610726
Penn Forest,Pennsylvania,United States,155.11,0.025714145300421248,0.012010199601394355,0.03911013716351495,0.014242864911909972,0.05912713649917221,9979.0,12961683
Fairmount,New York,United States,9.95,0.015345893683867165,0.005863049081876159,0.02584839899574968,0.008004336572648322,0.03961381857928501,9978.0,19571216
Fairfield,Alabama,United States,40.63,0.07478611983083773,0.03163277131226035,0.08962618538473766,0.0439344046003616,0.14293326296650974,9975.0,5108468
Marysville,Michigan,United States,0.24,0.03427912256142388,0.015897564086457452,0.051468363729906,0.019077076903748942,0.07551342941067289,9973.0,10037261
Colts Neck,New Jersey,United States,153.95,0.031224073256662124,0.011481016627020092,0.05481312497988075,0.014378095588978434,0.08315689613028572,9969.0,9290841
East Liverpool,Ohio,United States,12.38,0.03222645466821258,0.014971345082083008,0.04127692881387857,0.017170525715609328,0.06369165450174297,9969.0,11785935
Bastrop,Texas,United States,144.93,0.011585713297062506,0.00391629745252817,0.0161220911795743,0.005417544809330637,0.024966396259867088,9955.0,30503301
DuPont,Washington,United States,7.75,0.040391443360194956,0.012869198042207226,0.07479425000767963,0.020132012778898437,0.10091489949928836,9955.0,7812880
Halls,Tennessee,United States,310.77,0.05433945102560321,0.026820500249140917,0.06663218030645947,0.03184934404585484,0.1030912978326354,9955.0,7126489
Fallston,Maryland,United States,290.61,0.05346163013067588,0.01578084262893445,0.08325199631795009,0.025281554007578654,0.1236702769287924,9952.0,6180253
Coal,Pennsylvania,United States,24.28,0.02563941735035489,0.011975296726513061,0.0389964790837733,0.014201473682082797,0.05895530696129507,9950.0,12961683
Sellersburg,Indiana,United States,221.02,0.054652976400130636,0.024499610110403382,0.067555137937562,0.02739897225364639,0.10872608037161266,9948.0,6862199
Sparta,Wisconsin,United States,75.43,0.06341633458552806,0.025231963362942197,0.09251719899745472,0.028596225144667826,0.13070157022004059,9943.0,5910955
Mount Holly,New Jersey,United States,281.75,0.03114263821757363,0.011451073159039099,0.05467016768732614,0.014340596292628406,0.08294001587154488,9943.0,9290841
Fair Oaks Ranch,Texas,United States,40.32,0.01154148857528567,0.0039013482508007905,0.01606055029912992,0.005396865080274427,0.024871095098855038,9917.0,30503301
Coweta,Oklahoma,United States,171.85,0.0977151450087621,0.03908605800350484,0.09405082707093353,0.04861328464185914,0.1810173061287318,9903.0,4053824
Kirkland,New York,United States,0.45,0.015225931796981854,0.005817216467285426,0.025646336947075746,0.007941765090120102,0.03930414952244153,9900.0,19571216
Mission,Kansas,United States,27.09,0.12011912073472071,0.050806686921408474,0.16453291327528968,0.058208985678169976,0.2570616477348085,9894.0,2940546
Belmont,Virginia,United States,108.56,0.03993456404753813,0.013954407323429518,0.05649833208998292,0.02053453435398978,0.0880375616502545,9888.0,8715698
St. Augustine Shores,Florida,United States,174.0,0.013812152692487627,0.005245121275628213,0.023734173772217662,0.007212041753988793,0.033874741571765545,9883.0,22610726
Beckett Ridge,Ohio,United States,144.66,0.03193874732891366,0.014837685766975636,0.04090842177561644,0.01701723282879127,0.06312303605950652,9880.0,11785935
Wapakoneta,Ohio,United States,28.03,0.03193551466217996,0.01483618397691825,0.04090428124709664,0.01701551043680455,0.06311664708824544,9879.0,11785935
Keokuk,Iowa,United States,144.18,0.11508036784487952,0.04769373533678162,0.1492352363763812,0.049232242928290704,0.2384686766839081,9868.0,3207004
Greencastle,Indiana,United States,162.78,0.05419698554355536,0.024295200416076534,0.06699149937214004,0.027170372062949498,0.10781893675773611,9865.0,6862199
