city,lat,lng
Pacific Grove,36.6188,-121.9259
Tonawanda,43.0105,-78.8805
Canyon,34.9911,-101.919
Eggertsville,42.9665,-78.8065
West Park,25.984,-80.1923
Durham,43.1174,-70.9194
Talladega,33.4333,-86.0986
Hazel Park,42.4619,-83.0977
Front Royal,38.926,-78.1838
Spring Creek,40.745,-115.5983
Royse City,32.9762,-96.3175
Mineral Wells,32.8169,-98.0776
Glasgow,37.0048,-85.9263
Frederick,40.1088,-104.9701
Monroe,33.799,-83.7161
South Farmingdale,40.7175,-73.4473
Lebanon,37.6717,-92.6603
Lockhart,28.627,-81.4354
Potsdam,44.6774,-75.0396
California City,35.1578,-117.8721
Worthington,40.095,-83.0209
Henderson,36.3256,-78.4151
Buda,30.0758,-97.8487
Highland Park,40.5006,-74.4283
Laurinburg,34.7602,-79.4773
Great Falls,39.011,-77.3013
Mastic,40.8096,-72.8479
West University Place,29.7157,-95.4321
Lakeland North,47.3374,-122.2812
Weigelstown,39.9852,-76.8306
Metuchen,40.5424,-74.3628
Hereford,34.8225,-102.4001
Newtown,39.992,-75.4106
Fairview,40.8182,-74.0022
Riverdale,33.5639,-84.4103
East Rancho Dominguez,33.8949,-118.1956
Washington,39.7494,-77.5579
Hickory Hills,41.7248,-87.828
Holliston,42.1977,-71.445
Lake Arbor,38.9105,-76.8304
Swansea,38.5507,-89.9858
Branchburg,40.5629,-74.714
Highland Springs,37.5516,-77.3285
Oldsmar,28.0506,-82.6698
Greensburg,40.3113,-79.5445
Boulder City,35.8407,-114.9257
Red Oak,32.5212,-96.7866
Sterling,41.7996,-89.6956
Forest City,28.6619,-81.4444
Salida,37.7083,-121.0842
Belmont,35.2212,-81.0401
Lemon Hill,38.5172,-121.4573
Fort Payne,34.4559,-85.6965
Tanque Verde,32.2687,-110.7437
Warwick,40.2503,-75.0818
Whitefish Bay,43.1131,-87.9003
Sullivan,43.0923,-75.8794
Waunakee,43.1829,-89.4447
Stony Point,41.2593,-74.0112
Alexander City,32.9229,-85.9358
New Paltz,41.7577,-74.0883
Hanover,42.1224,-70.8566
Williamstown,39.6874,-74.9786
Washington,38.5515,-91.0154
Clarksdale,34.1933,-90.5693
Piney Green,34.7498,-77.3208
Adams,40.7092,-80.0118
Hudson,44.9639,-92.7312
Deming,32.2631,-107.7525
Havre de Grace,39.548,-76.1146
Dennis,41.7064,-70.1644
Lilburn,33.8897,-84.1364
Mount Vernon,38.314,-88.9174
Ramsey,41.0595,-74.1454
Hammonton,39.6572,-74.7678
Pine,40.6437,-80.0315
Great Bend,38.3593,-98.8015
Greendale,42.9371,-88.0018
Isla Vista,34.4128,-119.8614
Antioch,42.4742,-88.0721
Hooksett,43.0709,-71.4365
Gladeview,25.8395,-80.2368
Guilford,39.8811,-77.6012
Hershey,40.2806,-76.6458
Owosso,42.9955,-84.176
Fraser,42.5388,-82.9496
Lake Stickney,47.8733,-122.2582
North New Hyde Park,40.746,-73.6876
Flower Hill,39.1676,-77.1824
Parlier,36.6087,-119.5434
Chippewa Falls,44.9358,-91.3902
Narragansett,41.4291,-71.4668
Groveton,38.7605,-77.098
Hanover,40.8197,-74.4287
Wilbraham,42.127,-72.4308
Hutchinson,44.8855,-94.3768
Broadlands,39.0168,-77.5167
Red Bluff,40.1735,-122.2413
Falls Church,38.8847,-77.1751
Port Royal,32.3557,-80.7029
Key Biscayne,25.6908,-80.1653
Salem Lakes,42.5366,-88.1306
Belvedere Park,33.7489,-84.2599
Clarkston,33.8117,-84.2403
Cecil,40.3147,-80.1942
Moultrie,31.1591,-83.7708
Reidsville,36.3376,-79.6725
Middlesex,40.5744,-74.5011
Corinth,34.9474,-88.5143
Lebanon,43.6353,-72.2531
McCalla,33.3023,-87.0302
Goshen,41.3817,-74.3498
Morris,41.3749,-88.4304
Lockhart,29.8785,-97.6831
Santaquin,39.9708,-111.7941
Scottsbluff,41.8684,-103.6616
Jasper,33.8508,-87.271
Robbinsdale,45.0261,-93.3332
Short Hills,40.7389,-74.3278
West Freehold,40.2324,-74.2943
Monticello,45.2991,-93.7996
Anderson Creek,35.2657,-78.958
Nolensville,35.9572,-86.6719
Verona,40.8323,-74.2431
Chatham,39.6733,-89.6934
Black Forest,39.0608,-104.6752
Nether Providence,39.8971,-75.3697
Caln,40.0014,-75.7619
Brainerd,46.3553,-94.1983
Hopatcong,40.9541,-74.6593
Halawa,21.3753,-157.9185
Skippack,40.2165,-75.419
Minneola,28.6067,-81.7322
Dumas,35.8613,-101.9642
North Auburn,38.9306,-121.082
Lindenhurst,42.4175,-88.0257
Alexandria,45.8776,-95.3767
Sierra Vista Southeast,31.4525,-110.216
West Bradford,39.9633,-75.716
Edgewater,40.8237,-73.974
Washington Court House,39.5381,-83.4281
Lake Wylie,35.0997,-81.0678
East Bridgewater,42.0352,-70.9424
Natchez,31.5437,-91.3867
Moorestown-Lenola,39.9659,-74.9643
Elizabethton,36.3367,-82.237
Ozark,31.4508,-85.6473
Mercerville,40.236,-74.6917
Pineville,31.3414,-92.4096
Alamo,37.8548,-122.0136
Bradley Gardens,40.5711,-74.6678
Livingston,37.3875,-120.7248
Arlington,35.2594,-89.668
Wilkinsburg,40.4442,-79.8733
Brookside,39.6665,-75.7152
Saddle Brook,40.9033,-74.0955
Iona,26.516,-81.9601
Loganville,33.8353,-83.8958
Brandermill,37.434,-77.6522
East Greenwich,41.6362,-71.5058
Chicago Ridge,41.7034,-87.7795
Jericho,40.7875,-73.5416
Somerton,32.6007,-114.6994
West Lealman,27.8192,-82.7384
Gantt,34.7837,-82.4027
Bedford,42.4969,-71.2783
Farmington,42.9895,-77.3087
Van Buren,43.1211,-76.3591
Greenwood,33.5126,-90.1993
North Mankato,44.181,-94.0391
Bainbridge,30.9052,-84.5732
Little Falls,40.8762,-74.2181
Uxbridge,42.0593,-71.638
Jacksonville,33.8088,-85.7545
Elk Plain,47.0425,-122.3663
Pelham,42.7335,-71.324
Cedar Lake,41.3696,-87.4389
Willowick,41.6342,-81.4678
Luling,29.9008,-90.3523
Fallsburg,41.7391,-74.6038
Bensville,38.6176,-77.0077
Midlothian,41.6254,-87.7243
Mill Valley,37.9086,-122.5421
Chesterton,41.5997,-87.055
Newport,39.0856,-84.4868
Covington,33.6049,-83.8463
Hobe Sound,27.0729,-80.1425
Huron,44.3623,-98.2094
Coolidge,32.9363,-111.5254
Federal Heights,39.8651,-105.0154
Forest Park,41.8683,-87.8157
Sun Lakes,33.2172,-111.8695
East Whiteland,40.0474,-75.5547
Beekman,41.6042,-73.6944
Westmont,39.9082,-75.0551
Shepherdsville,37.9813,-85.7007
Collingswood,39.916,-75.0758
Dallas,33.9152,-84.8416
Lakewood Park,27.539,-80.3865
College Park,33.6363,-84.464
Powell,40.1689,-83.0829
Fergus Falls,46.2854,-96.0758
Pierre,44.3748,-100.3205
Jacksonville,31.9642,-95.2617
Kemp Mill,39.0412,-77.0215
Oneonta,42.4551,-75.0666
Athens,35.4573,-84.6045
Allouez,44.4721,-88.0259
Indiana,40.622,-79.1552
Dunmore,41.4152,-75.6072
Hidalgo,26.109,-98.2464
Ardmore,40.0033,-75.2947
Jefferson Valley-Yorktown,41.318,-73.8008
East Wenatchee,47.4174,-120.2822
Nantucket,41.2831,-70.0692
New Ulm,44.312,-94.4685
Thonotosassa,28.0464,-82.291
Wauconda,42.2749,-88.1359
Verona,42.9892,-89.5383
Sharonville,39.2825,-84.4071
Circleville,39.6063,-82.9334
St. Helens,45.8572,-122.8164
Hawaiian Gardens,33.8304,-118.0728
Beach Park,42.426,-87.8583
Lone Tree,39.5309,-104.8709
Powell,36.0358,-84.0296
East Norriton,40.1506,-75.3364
East Milton,30.6175,-86.9636
McFarland,35.6781,-119.2413
Grass Valley,39.2238,-121.0522
Roselle Park,40.6653,-74.2666
McPherson,38.3714,-97.6605
Lyndhurst,41.5172,-81.4922
Bothell East,47.8064,-122.1844
Warrenville,41.8209,-88.1857
Wells Branch,30.4433,-97.679
Camp Pendleton South,33.2329,-117.393
Plumstead,40.3878,-75.1164
Lower Moreland,40.1346,-75.0542
Waimalu,21.3913,-157.9345
East Cleveland,41.5317,-81.5794
Destin,30.395,-86.4701
Royal Kunia,21.4053,-158.0318
Huntington,38.7916,-77.074
Wood Dale,41.9668,-87.9808
Shiloh,38.5534,-89.9161
Olean,42.0819,-78.4321
Aurora,42.7382,-78.6373
Hockessin,39.7837,-75.6815
Sunset,25.706,-80.353
Beacon,41.5036,-73.9655
New Franklin,40.9525,-81.5838
Kettering,38.8888,-76.7889
Richland,40.449,-75.3362
Artondale,47.3021,-122.6406
Waycross,31.2108,-82.3579
Millbury,42.1925,-71.7741
Bellair-Meadowbrook Terrace,30.1796,-81.7375
Dryden,42.4786,-76.3564
Beachwood,41.4759,-81.503
Worthington,43.6281,-95.599
South Sioux City,42.4627,-96.4125
Sauk Rapids,45.5981,-94.1538
Olympia Heights,25.724,-80.3388
Maumee,41.5696,-83.6636
Wayland,42.3586,-71.3594
Teays Valley,38.4482,-81.9246
Lakeland,35.2585,-89.7308
Forest Hill,32.6619,-97.2662
Channahon,41.421,-88.2599
Braselton,34.1087,-83.8127
Bedford,38.8602,-86.4895
Villas,26.5504,-81.8678
Ipswich,42.6857,-70.8399
Bellefontaine,40.3627,-83.763
Yulee,30.635,-81.5678
Auburn,38.895,-121.0777
Snoqualmie,47.5293,-121.8412
Willow Grove,40.1469,-75.1174
McMinnville,35.6864,-85.7812
Cayce,33.9459,-81.0429
Waianae,21.4568,-158.1758
Ephrata,40.1811,-76.1812
Hazel Crest,41.5732,-87.6899
St. James,40.8761,-73.1521
York,43.186,-70.666
Miami Springs,25.8195,-80.2894
Arcadia,43.087,-77.0858
North Fair Oaks,37.4754,-122.2034
Rocky Point,40.9357,-72.9364
Lamont,35.2659,-118.9159
Moberly,39.4179,-92.4364
Shorewood,43.0913,-87.8864
Coldwater,41.9465,-84.9989
Colesville,39.073,-77.001
Kingston,41.9862,-70.7482
South Park,40.2988,-79.9944
Valencia West,32.1355,-111.1123
Marshall,39.1147,-93.201
Glenpool,35.9488,-96.0052
Latham,42.7427,-73.7497
Warrensville Heights,41.4363,-81.5222
Smithfield,41.8349,-111.8265
Glen Carbon,38.758,-89.9822
University Heights,41.4948,-81.535
Marshall,44.4488,-95.7897
Speedway,39.7937,-86.2481
Beeville,28.4053,-97.749
Salisbury,40.5768,-75.4535
Marion,35.2035,-90.2059
Port Neches,29.9765,-93.9459
California,38.2969,-76.4949
Spring Garden,39.9454,-76.7212
Oak Park,34.185,-118.7669
Brecksville,41.3079,-81.6192
Lumberton,30.2562,-94.207
Wyandanch,40.7496,-73.3633
New Providence,40.6996,-74.4035
Beaufort,32.4597,-80.7235
New Carrollton,38.9656,-76.8775
Gonzalez,30.5822,-87.2906
East Islip,40.7257,-73.1869
Bardstown,37.8175,-85.455
Newington,38.7358,-77.1993
Seabrook,29.5751,-95.0235
Western Springs,41.8023,-87.9006
Echelon,39.8482,-74.9957
Nesconset,40.8467,-73.1522
Plover,44.4615,-89.5382
Endicott,42.098,-76.0639
Martinsville,36.6826,-79.8636
Lexington Park,38.2528,-76.4424
Bexley,39.965,-82.9343
South Charleston,38.3426,-81.7155
Bridgetown,39.1552,-84.6359
Eatontown,40.2913,-74.0558
Conway,28.4968,-81.3316
Lewisville,36.103,-80.4166
Jefferson,34.1373,-83.6021
Shawangunk,41.6335,-74.2654
Bonita,32.6651,-117.0296
King City,36.2164,-121.133
Avocado Heights,34.0391,-117.997
Sterling,40.6205,-103.1925
Lake Forest Park,47.7574,-122.2864
Fruita,39.1548,-108.7305
Los Alamos,35.8927,-106.2862
Moncks Corner,33.173,-80.0107
Irondale,33.5439,-86.6606
Callaway,30.1349,-85.5568
Clinton,40.6315,-74.8553
Fort Lewis,47.0955,-122.5674
Harwich,41.6957,-70.0684
Englewood,39.8643,-84.307
Franklin Park,40.4439,-74.5431
Avenal,36.0311,-120.1162
Hopewell,40.5906,-80.2731
Sault Ste. Marie,46.4817,-84.3723
Azle,32.8955,-97.5379
Kilgore,32.398,-94.8602
Connersville,39.6582,-85.141
Joppatowne,39.4181,-76.3516
Butler,40.8616,-79.8962
Pottsville,40.6798,-76.2091
Palmetto,27.5251,-82.5749
Atlantic Beach,30.3375,-81.4127
Canton,40.5632,-90.0409
Urbana,39.3274,-77.3423
Lincoln,40.1508,-89.372
Oxford,42.1286,-71.8665
Marietta,39.4241,-81.4465
River Ridge,29.9593,-90.2202
Washington,40.1741,-80.2465
Jupiter Farms,26.9222,-80.2189
Amity,40.2905,-75.7477
Lake Station,41.5729,-87.2599
Carnot-Moon,40.5187,-80.2178
Andrews,32.3207,-102.552
Henderson,32.1576,-94.796
Charlton,42.1351,-71.968
Mountain Park,33.8458,-84.1314
La Grange Park,41.8308,-87.8723
Sweden,43.1791,-77.9406
Blue Ash,39.248,-84.3827
Broussard,30.1396,-91.954
Franconia,40.3055,-75.359
Kingston,41.2652,-75.8876
Auburn,41.3666,-85.0559
Coatesville,39.9849,-75.82
White House,36.4648,-86.6666
Woodinville,47.757,-122.1477
Mount Vernon,38.714,-77.1043
Elfers,28.214,-82.723
Clayton,39.8689,-84.3292
Woodland Park,40.8904,-74.1946
Rogers,45.1865,-93.5783
Blytheville,35.9321,-89.9051
Lincolnwood,42.0054,-87.733
North Greenbush,42.6706,-73.6633
Naranja,25.5164,-80.4222
Orange City,28.9348,-81.2881
Kings Park West,38.8151,-77.296
Steamboat Springs,40.4777,-106.8243
Trophy Club,33.004,-97.1899
New Kingman-Butler,35.2645,-114.0091
Loveland,39.2677,-84.2733
Cornelius,45.5188,-123.051
Moody,33.5986,-86.4963
Glendale,43.1287,-87.9277
Orangeburg,33.4928,-80.8671
Palos Verdes Estates,33.7872,-118.3973
Las Vegas,35.6011,-105.2206
Cheval,28.1459,-82.5184
Carpinteria,34.3962,-119.5118
Cedar Grove,40.8565,-74.2288
Portland,36.5921,-86.5239
Weddington,35.0228,-80.7383
Newton,35.663,-81.2335
Medway,42.1535,-71.4291
Ridgefield Park,40.8543,-74.0201
Harrison,36.2438,-93.1198
Pell City,33.561,-86.2669
Superior,39.934,-105.1588
Sharon,41.234,-80.4998
Trenton,39.4792,-84.462
South Daytona,29.1657,-81.0055
Chino Valley,34.7594,-112.412
Berkeley Heights,40.6764,-74.4244
Dover,40.5304,-81.4806
Grand Terrace,34.0312,-117.3132
Mounds View,45.1071,-93.2076
Lake Los Angeles,34.6097,-117.8339
La Grande,45.3242,-118.0865
North Palm Beach,26.8217,-80.0576
Soddy-Daisy,35.2571,-85.1739
Stoughton,42.9237,-89.2225
Pomfret,42.4029,-79.3534
Harrison,39.2584,-84.7868
New Hanover,40.3145,-75.5566
Ionia,42.9773,-85.0727
Oatfield,45.4125,-122.594
Cherry Hill Mall,39.9384,-75.0117
West Carrollton,39.6701,-84.2542
Cambridge,38.5515,-76.0787
Norwalk,41.4895,-93.6913
On Top of the World Designated Place,29.1058,-82.2866
Bedford,41.3919,-81.536
Hawaiian Paradise Park,19.5828,-154.9695
Fernandina Beach,30.6571,-81.4511
Claremont,43.379,-72.3368
Forrest City,35.0135,-90.7931
Montgomeryville,40.2502,-75.2405
Webb City,37.1412,-94.4676
Timberlake,37.3167,-79.2481
Jennings,38.7231,-90.2644
Miami,36.8878,-94.8711
Waconia,44.8422,-93.7896
Ridge,40.9068,-72.8816
West Monroe,32.512,-92.1513
Green Valley,39.3414,-77.24
Rochester,42.6866,-83.1198
Larkspur,37.9393,-122.5312
Troy,38.9708,-90.9714
Kingsbury,43.344,-73.5396
Schodack,42.5297,-73.6858
Vinings,33.8608,-84.4686
Solana Beach,32.9943,-117.2574
Pelham,40.9,-73.8063
Kent,41.4735,-73.7319
Grantsville,40.6148,-112.4777
North Adams,42.6844,-73.1166
Newcastle,47.5304,-122.1633
Meadville,41.6476,-80.1468
Lynnfield,42.5356,-71.0382
Byram,32.189,-90.2861
D'Iberville,30.4709,-88.9011
Holly Hill,29.2442,-81.0465
St. Ann,38.7266,-90.3872
Lahaina,20.8848,-156.6618
Fostoria,41.16,-83.4121
Dardenne Prairie,38.7565,-90.7319
Highlands,41.3601,-74.0084
El Dorado,37.821,-96.8613
Athens,32.2041,-95.8321
Suamico,44.6354,-88.0683
Mountain Home,36.3351,-92.384
Harrison,44.1935,-88.2941
Smyrna,39.2935,-75.6083
Finneytown,39.2159,-84.5144
Red Bank,40.348,-74.0672
Woodhaven,42.132,-83.2374
Vadnais Heights,45.057,-93.0748
Salisbury,40.7454,-73.5604
Tehachapi,35.1276,-118.4744
Cheney,47.4901,-117.579
Medfield,42.1848,-71.305
Florida City,25.4418,-80.4685
Emeryville,37.8382,-122.2932
Lansdowne,39.0844,-77.4839
Bloomsburg,41.0027,-76.4561
Cornwall,41.4195,-74.054
Sugarland Run,39.0309,-77.3762
Tega Cay,35.039,-81.0111
Tucson Estates,32.1792,-111.1266
Overlea,39.3642,-76.5175
Santa Fe,29.3889,-95.1003
Florham Park,40.7773,-74.3953
Lumberton,39.9569,-74.8036
Festus,38.2194,-90.4097
Greenville,40.1043,-84.6209
San Anselmo,37.9821,-122.5699
Grover Beach,35.1204,-120.6197
Big Bear City,34.2536,-116.7903
Florence,40.0977,-74.7886
Eufaula,31.9102,-85.1505
Accokeek,38.6745,-77.0023
Guymon,36.6903,-101.4774
Amherst,41.4022,-82.2303
Oakland,41.0313,-74.2408
Richton Park,41.4816,-87.7387
Annapolis Neck,38.9409,-76.4997
Pennsville,39.6266,-75.5089
Woolwich,39.74,-75.317
St. Marys,41.4574,-78.5342
Northlake,41.9142,-87.9054
Wawarsing,41.7526,-74.4172
Manorville,40.8574,-72.7915
Marysville,39.1518,-121.5835
Paradise Valley,33.5434,-111.9595
Neosho,36.8437,-94.3758
Geneva,42.8645,-76.9826
Wilmington,39.4362,-83.8141
Dunkirk,42.4801,-79.3324
Fords,40.5359,-74.3126
Vineyard,40.3059,-111.7545
Wickliffe,41.6072,-81.469
Kelso,46.1236,-122.8909
Pasadena Hills,28.2881,-82.238
Gaffney,35.0743,-81.6552
Branson,36.6509,-93.2636
Fulton,38.8551,-91.951
Newington Forest,38.737,-77.2339
Robertsville,40.3395,-74.2939
Holiday City-Berkeley,39.9639,-74.2787
Melvindale,42.2802,-83.1782
Artesia,32.8497,-104.4268
Tomball,30.0951,-95.6194
Enumclaw,47.2018,-121.9897
Ulster,41.9699,-74.0041
Ottawa,38.5996,-95.2636
Rehoboth,41.8439,-71.2456
Mamakating,41.586,-74.4951
Levelland,33.5806,-102.3635
Winnetka,42.1064,-87.7421
Minooka,41.4507,-88.2791
Lakeland South,47.2786,-122.2826
Mendota,36.7555,-120.3776
Grenada,33.7816,-89.813
Brown Deer,43.1743,-87.975
Sandy,45.3988,-122.2697
Lindsay,36.2082,-119.0897
Jensen Beach,27.2437,-80.2423
Dingman,41.3226,-74.9264
Upper,39.2563,-74.727
Cloquet,46.7221,-92.4923
Viera East,28.2613,-80.7149
Rantoul,40.3031,-88.1549
Cascades,39.0464,-77.3874
Brunswick,42.7558,-73.5903
Baraboo,43.4695,-89.7376
North Smithfield,41.9727,-71.5514
Brock Hall,38.8604,-76.7459
Fortuna,40.5862,-124.1419
Lake Norman of Catawba,35.5995,-80.984
Justice,41.7495,-87.8345
Fort Atkinson,42.9253,-88.8442
Asbury Lake,30.0472,-81.7853
Fort Bliss,31.8396,-106.3747
Borger,35.6598,-101.4012
Falmouth,43.7476,-70.2827
Stony Brook,40.9061,-73.1278
Sarasota Springs,27.3087,-82.4746
Goldenrod,28.6114,-81.2916
Georgetown,31.9849,-81.226
Kingsburg,36.5244,-119.5602
Boone,42.0531,-93.877
Jerome,42.7179,-114.5159
Poquoson,37.1318,-76.3568
Upper Uwchlan,40.0817,-75.707
Logan,40.5263,-78.4234
Robinson,31.4501,-97.1201
Sedro-Woolley,48.5112,-122.2321
Somerville,40.5696,-74.6092
Parker,34.8513,-82.4512
Sylacauga,33.178,-86.2605
North St. Paul,45.0137,-92.9995
Baker,30.5832,-91.1582
Haddonfield,39.8955,-75.0346
Highland City,27.9633,-81.8781
Port Washington,43.3846,-87.8855
Prairie Ridge,47.1438,-122.1408
San Marino,34.1224,-118.1132
Upper Montclair,40.8433,-74.2006
Wimauma,27.6964,-82.3034
Palmer,42.1888,-72.3112
Massena,44.9609,-74.8339
Escanaba,45.7477,-87.09
Mango,27.9914,-82.307
Edgewood,47.2309,-122.2832
Riverview,42.1723,-83.1946
Amelia,39.0269,-84.2218
College,64.8694,-147.8216
Lewisburg,35.451,-86.7901
Derby,41.3265,-73.0833
Conneaut,41.9275,-80.5685
Tyngsborough,42.6662,-71.429
Nanakuli,21.3892,-158.1445
Martinsville,40.603,-74.5751
Gonzales,30.2132,-90.9234
Blackfoot,43.194,-112.3454
Herrin,37.7983,-89.0305
Patchogue,40.7621,-73.0185
Union,38.4399,-90.9927
Manchester,35.463,-86.0774
Crestwood,38.5569,-90.3783
Cottonwood,34.7195,-112.0016
North Castle,41.1331,-73.6949
Cypress Lake,26.5392,-81.8999
Ocean Pines,38.3851,-75.1487
Lake City,30.1901,-82.6471
Garden City,43.6526,-116.2743
Madison,38.7581,-85.3973
Webster,29.5317,-95.1188
Jefferson Hills,40.2926,-79.9329
McComb,31.2442,-90.4716
Leeds,33.5436,-86.5639
German Flatts,42.9868,-74.9804
Streator,41.1245,-88.8297
Home Gardens,33.8783,-117.5116
Doctor Phillips,28.4474,-81.4914
Lower Pottsgrove,40.2537,-75.5975
Fairfax Station,38.7942,-77.3358
Newman,37.3156,-121.0212
Spearfish,44.4909,-103.8155
New Britain,40.3084,-75.207
Commerce,33.9963,-118.1519
West Deer,40.6351,-79.8693
West Plains,36.7377,-91.868
Effingham,39.1205,-88.5509
El Campo,29.2,-96.2723
Scotts Valley,37.0555,-122.0118
Beatrice,40.2736,-96.7455
Malone,44.7956,-74.2859
Cedarburg,43.299,-87.9887
Diamond Springs,38.692,-120.8391
Tamalpais-Homestead Valley,37.8793,-122.5382
Lake Tapps,47.2307,-122.1695
Lewisboro,41.2697,-73.5828
North Merrick,40.6871,-73.5615
Richland,40.2842,-78.8449
Kewanee,41.2399,-89.9264
Wrentham,42.0513,-71.3552
Moss Point,30.4241,-88.5289
New Kensington,40.5712,-79.7523
Brattleboro,42.8619,-72.6145
Grafton,43.3204,-87.948
Claiborne,32.5379,-92.1981
Choctaw,35.4802,-97.2666
Dranesville,38.9955,-77.3693
Camp Verde,34.569,-111.856
El Sobrante,33.8724,-117.4624
Macedonia,41.3147,-81.4989
Lakeside,37.6132,-77.4768
Riviera Beach,39.1623,-76.5257
North Middleton,40.2462,-77.2168
Maili,21.4133,-158.1701
Wyndham,37.6924,-77.6123
New Baltimore,42.6904,-82.7398
Mitchellville,38.9358,-76.8146
Crossville,35.9526,-85.0295
Centralia,38.5224,-89.1232
Myrtle Grove,34.123,-77.8834
Glen Rock,40.9601,-74.125
Portales,34.1754,-103.3565
Lower Gwynedd,40.188,-75.2373
Hasbrouck Heights,40.8618,-74.0741
East Renton Highlands,47.4718,-122.0854
Washington,38.6586,-87.1591
Valley Falls,41.9233,-71.3924
Woodward,36.4247,-99.4058
Mays Chapel,39.4343,-76.6516
Destrehan,29.9626,-90.3676
Gardnerville Ranchos,38.8957,-119.7492
Honeygo,39.4055,-76.4282
North Lebanon,40.3668,-76.4215
St. Peter,44.3295,-93.9658
Celebration,28.3102,-81.551
Liberty Lake,47.6686,-117.1036
Rosaryville,38.7672,-76.8266
River Edge,40.9269,-74.0387
Key Largo,25.1224,-80.412
Yeadon,39.9325,-75.2527
Fort Campbell North,36.6631,-87.4764
Saddlebrooke,32.5576,-110.874
Monfort Heights,39.1823,-84.6075
Eureka,38.5004,-90.6491
Verde Village,34.7119,-111.9941
Weatherford,35.538,-98.6853
View Park-Windsor Hills,33.9955,-118.3483
Somerset,37.0834,-84.6109
Arkansas City,37.0726,-97.0385
Gladstone,45.3864,-122.5934
Somersworth,43.2534,-70.8856
Rapho,40.1576,-76.458
Winton,37.3854,-120.6173
Star,43.7026,-116.4914
Fenton,42.7994,-83.7144
Palos Heights,41.6637,-87.7958
Ballston,42.9542,-73.8794
Spencer,42.2471,-71.9919
South Miami,25.7079,-80.2952
Goulds,25.5614,-80.388
Richmond,29.5824,-95.7563
Manchester,37.4902,-77.5396
Athol,42.5841,-72.2177
Red Bank,35.1117,-85.2962
Gig Harbor,47.3352,-122.5964
Martinsville,39.4149,-86.4316
Bound Brook,40.5676,-74.5383
Box Elder,44.112,-103.0818
East Bethel,45.3557,-93.2038
Hamilton Square,40.2248,-74.6526
Dudley,42.055,-71.9352
Archdale,35.9032,-79.9591
Niles,41.8346,-86.2473
Linganore,39.4127,-77.3014
Salem,40.9049,-80.8492
Lake Elmo,44.9944,-92.9031
Laurel,27.1507,-82.4534
Big Lake,45.3417,-93.7434
Richland,40.644,-79.9579
Miller Place,40.9374,-72.9864
Wallington,40.8536,-74.1069
Middleburg,30.0502,-81.9011
Bordentown,40.142,-74.7098
Alum Rock,37.3694,-121.8238
Endwell,42.1184,-76.0219
Poulsbo,47.7417,-122.6407
North Union,39.9101,-79.6733
Castle Pines,39.4625,-104.8706
Elizabethtown,40.1533,-76.599
South Yarmouth,41.6692,-70.2005
Winfield,37.274,-96.95
Picayune,30.5322,-89.6724
Muscoy,34.1552,-117.3477
Evanston,41.2602,-110.9646
Little Chute,44.2906,-88.3208
Gulfport,27.7463,-82.7099
Mountain Top,41.1353,-75.9045
Minden,32.6187,-93.2762
Oak Hills,45.5405,-122.8413
Tarrytown,41.0647,-73.8672
Putnam Valley,41.398,-73.8368
Green River,41.5127,-109.471
Show Low,34.2671,-110.0384
Amherst,42.8706,-71.6068
Guttenberg,40.7928,-74.0049
Mack,39.1492,-84.6794
Weston,42.3589,-71.3001
Richfield,43.2372,-88.2413
Largo,38.88,-76.8289
Mapleton,40.1188,-111.5742
Lawrenceburg,38.0332,-84.9031
New Baltimore,38.7495,-77.7151
Rossmoor,33.7887,-118.0803
Lunenburg,42.5897,-71.7199
East Greenwich,39.7903,-75.2396
Los Alamitos,33.7971,-118.0592
Crowley,30.2175,-92.3752
Shady Hills,28.4042,-82.5468
Sandy,41.1447,-78.7295
Brookhaven,31.5803,-90.4432
Milford,38.9091,-75.4227
Spring Lake,35.1843,-78.9962
Lantana,33.0926,-97.1214
Hanover,40.6668,-75.3979
Lantana,26.5834,-80.0564
Lansing,42.5667,-76.5316
Lower Burrell,40.5818,-79.7141
Douglas,31.5065,-82.8544
Elma,42.8231,-78.6371
Ringwood,41.1065,-74.2749
James Island,32.7353,-79.9394
Irmo,34.1018,-81.1956
Canton,44.5802,-75.1978
Seven Hills,41.3803,-81.6736
Signal Hill,33.803,-118.1681
Center,40.6483,-80.2977
Bellmawr,39.8666,-75.0941
Franklin,39.5538,-84.2952
Vermillion,42.7811,-96.9256
Dent,39.1915,-84.6601
Lanham,38.962,-76.8421
Woodmere,29.8493,-90.0751
La Riviera,38.5683,-121.3544
Newport East,41.5159,-71.2878
Emmaus,40.5352,-75.4978
Norton,41.0294,-81.6461
Bucyrus,40.8054,-82.9719
Mendota Heights,44.8815,-93.14
Mount Sinai,40.9372,-73.0179
Carver,41.8739,-70.7563
Miami Shores,25.867,-80.1779
Half Moon Bay,37.4685,-122.4382
Pepperell,42.6713,-71.6043
Lakeville,41.831,-70.9594
Bayou Blue,29.6341,-90.6733
Wakefield,38.823,-77.2406
Middle Valley,35.1877,-85.1959
Ontario,44.0259,-116.976
Schiller Park,41.9586,-87.8693
Hartsville,36.3921,-86.1568
Markham,41.6,-87.6904
Lawrenceburg,35.2497,-87.3325
Roessleville,42.6969,-73.7964
Minnehaha,45.6577,-122.6204
Moss Bluff,30.3039,-93.2051
Patterson,41.4849,-73.5921
